Date,price
2024-06-27,33.74
2024-06-28,33.93
2024-06-29,33.93
2024-06-30,33.93
2024-07-01,33.94
2024-07-02,33.12
2024-07-03,33.18
2024-07-04,32.36
2024-07-05,32.92
2024-07-06,32.92
2024-07-07,32.92
2024-07-08,32.71
2024-07-09,31.7
2024-07-10,30.77
2024-07-11,30.46
2024-07-12,30.87
2024-07-13,30.87
2024-07-14,30.87
2024-07-15,31.57
2024-07-16,31.07
2024-07-17,32.64
2024-07-18,31.56
2024-07-19,32.21
2024-07-20,32.21
2024-07-21,32.21
2024-07-22,31.7
2024-07-23,31.56
2024-07-24,31.22
2024-07-25,32.51
2024-07-26,31.71
2024-07-27,31.71
2024-07-28,31.71
2024-07-29,32.35
2024-07-30,33.61
2024-07-31,34.18
2024-08-01,35.02
2024-08-02,36.0
2024-08-03,36.0
2024-08-04,36.0
2024-08-05,36.08
2024-08-06,35.07
2024-08-07,35.97
2024-08-08,37.92
2024-08-09,39.4
2024-08-10,39.4
2024-08-11,39.4
2024-08-12,39.34
2024-08-13,38.85
2024-08-14,38.18
2024-08-15,38.21
2024-08-16,38.6
2024-08-17,38.6
2024-08-18,38.6
2024-08-19,38.9
2024-08-20,39.16
2024-08-21,37.17
2024-08-22,36.29
2024-08-23,35.92
2024-08-24,35.92
2024-08-25,35.92
2024-08-26,35.92
2024-08-27,36.75
2024-08-28,38.34
2024-08-29,38.51
2024-08-30,38.65
2024-08-31,38.65
2024-09-01,38.65
2024-09-02,39.3
2024-09-03,38.55
2024-09-04,37.08
2024-09-05,35.58
2024-09-06,35.52
2024-09-07,35.52
2024-09-08,35.52
2024-09-09,36.25
2024-09-10,36.76
2024-09-11,35.02
2024-09-12,36.17
2024-09-13,35.45
2024-09-14,35.45
2024-09-15,35.45
2024-09-16,35.91
2024-09-17,34.35
2024-09-18,35.24
2024-09-19,35.01
2024-09-20,32.63
2024-09-21,32.63
2024-09-22,32.63
2024-09-23,34.48
2024-09-24,36.31
2024-09-25,36.15
2024-09-26,37.48
2024-09-27,37.91
2024-09-28,37.91
2024-09-29,37.91
2024-09-30,38.52
2024-10-01,38.8
2024-10-02,38.93
2024-10-03,38.49
2024-10-04,39.62
2024-10-05,39.62
2024-10-06,39.62
2024-10-07,40.72
2024-10-08,40.07
2024-10-09,38.16
2024-10-10,37.81
2024-10-11,39.71
2024-10-12,39.71
2024-10-13,39.71
2024-10-14,39.72
2024-10-15,39.93
2024-10-16,39.32
2024-10-17,38.63
2024-10-18,39.24
2024-10-19,39.24
2024-10-20,39.24
2024-10-21,38.67
2024-10-22,39.73
2024-10-23,40.83
2024-10-24,41.3
2024-10-25,41.96
2024-10-26,41.96
2024-10-27,41.96
2024-10-28,43.28
2024-10-29,42.24
2024-10-30,42.31
2024-10-31,40.69
2024-11-01,39.2
2024-11-02,39.2
2024-11-03,39.2
2024-11-04,38.36
2024-11-05,39.85
2024-11-06,40.34
2024-11-07,40.34
2024-11-08,41.13
2024-11-09,41.13
2024-11-10,41.13
2024-11-11,41.8
2024-11-12,43.91
2024-11-13,43.91
2024-11-14,43.68
2024-11-15,45.93
2024-11-16,45.93
2024-11-17,45.93
2024-11-18,45.88
2024-11-19,46.7
2024-11-20,45.72
2024-11-21,46.72
2024-11-22,48.54
2024-11-23,48.54
2024-11-24,48.54
2024-11-25,46.73
2024-11-26,47.5
2024-11-27,46.66
2024-11-28,46.49
2024-11-29,46.46
2024-11-30,46.46
2024-12-01,46.46
2024-12-02,47.04
2024-12-03,48.38
2024-12-04,48.39
2024-12-05,46.75
2024-12-06,46.02
2024-12-07,46.02
2024-12-08,46.02
2024-12-09,45.92
2024-12-10,45.01
2024-12-11,45.56
2024-12-12,44.88
2024-12-13,42.81
2024-12-14,42.81
2024-12-15,42.81
2024-12-16,41.06
2024-12-17,39.87
2024-12-18,41.49
2024-12-19,40.76
2024-12-20,42.74
2024-12-21,42.74
2024-12-22,42.74
2024-12-23,43.39
2024-12-24,45.06
2024-12-25,45.79
2024-12-26,45.8
2024-12-27,46.06
2024-12-28,46.06
2024-12-29,46.06
2024-12-30,47.52
2024-12-31,47.54
2025-01-01,48.5
2025-01-02,48.65
2025-01-03,49.99
2025-01-04,49.99
2025-01-05,49.99
2025-01-06,49.46
2025-01-07,46.96
2025-01-08,47.52
2025-01-09,45.62
2025-01-10,45.29
2025-01-11,45.29
2025-01-12,45.29
2025-01-13,45.89
2025-01-14,49.23
2025-01-15,47.7
2025-01-16,47.3
2025-01-17,46.83
2025-01-18,46.83
2025-01-19,46.83
2025-01-20,48.06
2025-01-21,49.55
2025-01-22,50.43
2025-01-23,48.82
2025-01-24,48.68
2025-01-25,48.68
2025-01-26,48.68
2025-01-27,49.33
2025-01-28,47.64
2025-01-29,48.36
2025-01-30,51.38
2025-01-31,52.0
2025-02-01,52.0
2025-02-02,52.0
2025-02-03,53.41
2025-02-04,54.06
2025-02-05,52.18
2025-02-06,53.56
2025-02-07,54.43
2025-02-08,54.43
2025-02-09,54.43
2025-02-10,55.58
2025-02-11,58.31
2025-02-12,57.63
2025-02-13,55.98
2025-02-14,51.75
2025-02-15,51.75
2025-02-16,51.75
2025-02-17,51.44
2025-02-18,48.49
2025-02-19,49.58
2025-02-20,47.8
2025-02-21,47.13
2025-02-22,47.13
2025-02-23,47.13
2025-02-24,46.46
2025-02-25,46.99
2025-02-26,43.88
2025-02-27,41.28
2025-02-28,45.23
2025-03-01,45.23
2025-03-02,45.23
2025-03-03,44.66
2025-03-04,45.32
2025-03-05,43.62
2025-03-06,41.12
2025-03-07,37.63
2025-03-08,37.63
2025-03-09,37.63
2025-03-10,39.63
2025-03-11,41.39
2025-03-12,43.17
2025-03-13,42.46
2025-03-14,41.42
2025-03-15,41.42
2025-03-16,41.42
2025-03-17,42.28
2025-03-18,41.38
2025-03-19,40.38
2025-03-20,42.74
2025-03-21,41.97
2025-03-22,41.97
2025-03-23,41.97
2025-03-24,42.17
2025-03-25,42.24
2025-03-26,41.06
2025-03-27,40.6
2025-03-28,40.87
2025-03-29,40.87
2025-03-30,40.87
2025-03-31,39.95
2025-04-01,40.58
2025-04-02,42.23
2025-04-03,41.06
2025-04-04,39.34
2025-04-05,39.34
2025-04-06,39.34
2025-04-07,36.89
2025-04-08,36.12
2025-04-09,35.91
2025-04-10,33.66
2025-04-11,33.25
2025-04-12,33.25
2025-04-13,33.25
2025-04-14,33.49
2025-04-15,34.56
2025-04-16,34.23
2025-04-17,35.58
2025-04-18,35.58
2025-04-19,35.58
2025-04-20,35.58
2025-04-21,35.58
2025-04-22,35.61
2025-04-23,34.26
2025-04-24,34.3
2025-04-25,33.73
2025-04-26,33.73
2025-04-27,33.73
2025-04-28,32.21
2025-04-29,32.0
2025-04-30,31.51
2025-05-01,31.85
2025-05-02,31.89
2025-05-03,31.89
2025-05-04,31.89
2025-05-05,31.89
2025-05-06,33.13
2025-05-07,34.78
2025-05-08,34.41
2025-05-09,35.33
2025-05-10,35.33
2025-05-11,35.33
2025-05-12,34.52
2025-05-13,35.34
2025-05-14,35.36
2025-05-15,34.53
2025-05-16,34.94
2025-05-17,34.94
2025-05-18,34.94
2025-05-19,34.89
2025-05-20,35.02
2025-05-21,37.2
2025-05-22,36.78
2025-05-23,36.1
2025-05-24,36.1
2025-05-25,36.1
2025-05-26,36.1
2025-05-27,36.35
2025-05-28,36.66
2025-05-29,36.42
2025-05-30,34.73
2025-05-31,34.73
2025-06-01,34.73
2025-06-02,33.8
2025-06-03,34.7
2025-06-04,35.48
2025-06-05,35.39
2025-06-06,36.11
2025-06-07,36.11
2025-06-08,36.11
2025-06-09,36.0
2025-06-10,35.29
2025-06-11,34.57
2025-06-12,35.57
2025-06-13,35.95
2025-06-14,35.95
2025-06-15,35.95
2025-06-16,37.54
2025-06-17,37.62
2025-06-18,38.87
2025-06-19,38.51
2025-06-20,41.38
2025-06-21,41.38
2025-06-22,41.38
2025-06-23,40.31
2025-06-24,40.05
2025-06-25,35.29
2025-06-26,35.07
2025-06-27,33.28
2025-06-28,33.28
2025-06-29,33.28
2025-06-30,32.7
2025-07-01,32.54
2025-07-02,32.97
2025-07-03,32.77
2025-07-04,32.83
2025-07-05,32.83
2025-07-06,32.83
2025-07-07,32.6
2025-07-08,33.06
2025-07-09,33.94
2025-07-10,34.19
2025-07-11,34.6
2025-07-12,34.6
2025-07-13,34.6
2025-07-14,35.04
2025-07-15,34.64
2025-07-16,33.75
2025-07-17,34.09
2025-07-18,33.95
2025-07-19,33.95
2025-07-20,33.95
2025-07-21,32.92
2025-07-22,32.76
2025-07-23,32.72
2025-07-24,32.53
2025-07-25,32.08
2025-07-26,32.08
2025-07-27,32.08
2025-07-28,31.87
2025-07-29,32.33
2025-07-30,33.35
2025-07-31,33.97
2025-08-01,34.26
2025-08-02,34.26
2025-08-03,34.26
2025-08-04,32.81
2025-08-05,33.05
2025-08-06,33.25
2025-08-07,32.61
2025-08-08,32.27
2025-08-09,32.27
2025-08-10,32.27
2025-08-11,31.66
2025-08-12,32.2
2025-08-13,31.68
2025-08-14,32.25
2025-08-15,31.86
2025-08-16,31.86
2025-08-17,31.86
2025-08-18,30.69
2025-08-19,30.67
2025-08-20,30.67
2025-08-21,31.86
2025-08-22,33.15
2025-08-23,33.15
2025-08-24,33.15
2025-08-25,33.15
2025-08-26,33.26
2025-08-27,33.28
2025-08-28,32.51
2025-08-29,31.72
2025-08-30,31.72
2025-08-31,31.72
2025-09-01,31.27
2025-09-02,31.71
2025-09-03,31.42
2025-09-04,31.18
2025-09-05,31.92
2025-09-06,31.92
2025-09-07,31.92
2025-09-08,31.24
2025-09-09,32.85
2025-09-10,32.98
2025-09-11,32.95
2025-09-12,31.62
2025-09-13,31.62
2025-09-14,31.62
2025-09-15,32.07
2025-09-16,31.84
2025-09-17,31.82
2025-09-18,31.98
2025-09-19,32.57
2025-09-20,32.57
2025-09-21,32.57
2025-09-22,31.96
2025-09-23,31.89
2025-09-24,32.54
2025-09-25,31.9
2025-09-26,32.43
2025-09-27,32.43
2025-09-28,32.43
2025-09-29,32.35
2025-09-30,31.89
2025-10-01,31.45
2025-10-02,31.79
2025-10-03,31.17
2025-10-04,31.17
2025-10-05,31.17
2025-10-06,30.84
